route_id,route_name,route,provider,provider_url,cost,price_usd,network,asset,pay_to,capability,category_label,cluster_label,provider_shape_type,verdict,risk_flags,observed_txns_30d,observed_volume_usd_30d,quality_score,evidence_stage,niche_label,niche_tier,niche_tier_name,novelty_score,replaces,composable_with,interest_angle,is_live_30d,x402scan_source_url,inspect_url
r_03f1d5f958b4,ponzi-casino-x402-production.up.railway.app,https://ponzi-casino-x402-production.up.railway.app/,Ponzi MiniGames x402 Agent,https://ponzi-casino-x402-production.up.railway.app,1 USDC,1.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x05f4dCc0677883e63fD1C4F22e2F5a66Ca2b5E44,Lucky number high tier (1 USDC),Agent runtime primitives,Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/97229df9-9f53-40b6-a8cf-50dc001ab1ce,https://www.x402scan.com/server/97229df9-9f53-40b6-a8cf-50dc001ab1ce
r_1413d01bbd29,invoke,https://x402-casino-production.up.railway.app/entrypoints/lucky-number-1/invoke,x402-casino,https://x402-casino-production.up.railway.app,1 USDC,1.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x05f4dCc0677883e63fD1C4F22e2F5a66Ca2b5E44,Lucky number 1 USDC; guess 1-12 → 10x.,Long-tail utility tools,Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,71,metadata_complete,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/15bcac82-7596-4306-8d60-be46debe6b25,https://www.x402scan.com/server/15bcac82-7596-4306-8d60-be46debe6b25
r_33ca3a0108f6,1,https://ponzi-casino-x402-production.up.railway.app/play/lucky-number/1,Ponzi MiniGames x402 Agent,https://ponzi-casino-x402-production.up.railway.app,1 USDC,1.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x05f4dCc0677883e63fD1C4F22e2F5a66Ca2b5E44,Access to /play/lucky-number/1,Agent runtime primitives,Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/97229df9-9f53-40b6-a8cf-50dc001ab1ce,https://www.x402scan.com/server/97229df9-9f53-40b6-a8cf-50dc001ab1ce
r_7d42a210e94e,invoke,http://x402-casino-production.up.railway.app/entrypoints/lucky-number-1/invoke,Ponzi Mini Games x402 Agent,http://x402-casino-production.up.railway.app,1 USDC,1.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x05f4dCc0677883e63fD1C4F22e2F5a66Ca2b5E44,Lucky number 1 USDC; guess 1-12 → 10x.,Agent runtime primitives,Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/5c363c3d-8ef1-4d6f-8dbf-48bfa7aece3b,https://www.x402scan.com/server/5c363c3d-8ef1-4d6f-8dbf-48bfa7aece3b
r_df4c84b2e9e0,question,https://proof-of-intelligence-mint-web.vercel.app/api/x402/question,Proof of Intelligence Mint,https://proof-of-intelligence-mint-web.vercel.app,1.25 USDC,1.25,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x32d831cd322EB5DF497A1A640175a874b5372BF8,Generate AI-powered trivia question using Claude Sonnet 4.5. Payment goes to LP pool.,"Search, crawl, scrape",Long-tail utilities,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Haiku / lyric / poem,6,weird_shakespeare_niche,8,General LLM subscription,Translation; Music generation; LLM inference,Specialty creative writing endpoints carve out the LLM into per-format ingredients,no,https://www.x402scan.com/server/b033095b-3a67-4fbc-aa80-67e8b2f56919,https://www.x402scan.com/server/b033095b-3a67-4fbc-aa80-67e8b2f56919
r_594c0dd43cd5,question,https://poim.io/api/x402/question,Proof of Intelligence Mint,https://poim.io,1.25 USDC,1.25,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x32d831cd322EB5DF497A1A640175a874b5372BF8,Generate AI-powered trivia question using Claude Sonnet 4.5. Payment goes to LP pool.,Onchain and finance,Onchain market data and wallets,focused provider,PROBE,accept_unverified,0,0.0,71,metadata_complete,Haiku / lyric / poem,6,weird_shakespeare_niche,8,General LLM subscription,Translation; Music generation; LLM inference,Specialty creative writing endpoints carve out the LLM into per-format ingredients,no,https://www.x402scan.com/server/d256f9e6-3dcc-4320-b3ae-036f943e685d,https://www.x402scan.com/server/d256f9e6-3dcc-4320-b3ae-036f943e685d
r_81979aead183,buy-100-tickets,https://raffle-app-avs2z.ondigitalocean.app/buy-100-tickets,https://raffle-app-avs2z.ondigitalocean.app,https://raffle-app-avs2z.ondigitalocean.app,100 USDC,100.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xf69BD5bf2379A1330402693E7b086DEC22Bb7F9B,Buys 100 raffle tickets.,Long-tail utility tools,Long-tail utilities,long tail,PROBE,accept_unverified,0,0.0,71,metadata_complete,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/7511fdfa-63a2-423b-b73c-94faaa7691ab,https://www.x402scan.com/server/7511fdfa-63a2-423b-b73c-94faaa7691ab
r_6f1dd6c583d7,cocktail_mixer,https://gg402.vercel.app/cocktail_mixer,https://gg402.vercel.app,https://gg402.vercel.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9257cD24721e3c06E9F7655b77C283bCD9652132,"Suggests cocktail recipes based on available ingredients, preferences, and occasions, ensuring balanced flavors and safety.","Trust, risk, verification",Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,66,metadata_complete,Cocktail / drink recipe,6,weird_shakespeare_niche,8,Recipe-app freemium walls,Recipe / meal plan; Outfit / fashion; Restaurant reservation,"Cocktail recipe-by-the-call — composable into ""plan a date"" agent flow",no,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21
r_cfb53adf980b,haiku,https://gg402.vercel.app/haiku,https://gg402.vercel.app,https://gg402.vercel.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9257cD24721e3c06E9F7655b77C283bCD9652132,"Generates original haiku poems based on user themes, capturing the essence of nature and emotions in the traditional 5-7-5 syllable structure.",Media generation,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,66,metadata_complete,Haiku / lyric / poem,6,weird_shakespeare_niche,8,General LLM subscription,Translation; Music generation; LLM inference,Specialty creative writing endpoints carve out the LLM into per-format ingredients,no,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21
r_f97da8b7a46b,haiku_creator,https://gg402.vercel.app/haiku_creator,https://gg402.vercel.app,https://gg402.vercel.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9257cD24721e3c06E9F7655b77C283bCD9652132,"Generates original haiku poems based on themes or keywords, adhering to traditional 5-7-5 syllable structure with seasonal references.",Media generation,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,66,metadata_complete,Haiku / lyric / poem,6,weird_shakespeare_niche,8,General LLM subscription,Translation; Music generation; LLM inference,Specialty creative writing endpoints carve out the LLM into per-format ingredients,no,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21
r_6db0cd635ffe,haiku_gen,https://gg402.vercel.app/haiku_gen,https://gg402.vercel.app,https://gg402.vercel.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9257cD24721e3c06E9F7655b77C283bCD9652132,"Generates traditional or themed haiku poems with 5-7-5 syllable structure, fostering poetic expression and mindfulness.",Media generation,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,66,metadata_complete,Haiku / lyric / poem,6,weird_shakespeare_niche,8,General LLM subscription,Translation; Music generation; LLM inference,Specialty creative writing endpoints carve out the LLM into per-format ingredients,no,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21
r_59cdf95403f7,poker_hand_analyzer,https://gg402.vercel.app/poker_hand_analyzer,https://gg402.vercel.app,https://gg402.vercel.app,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x9257cD24721e3c06E9F7655b77C283bCD9652132,"Analyzes Texas Hold'em poker hands to provide probabilities, rankings, and strategic advice for improving gameplay.",Long-tail utility tools,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,66,metadata_complete,Poker / gambling tool,6,weird_shakespeare_niche,8,PokerStove / PokerCruncher app fees,LLM inference; Sports / odds,Per-call poker math — used to require desktop software with seat licensing,no,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21,https://www.x402scan.com/server/3257e90c-5a73-4a07-8b14-4d094904bc21
r_3f41cb236223,lottery,https://ai.botpay.network/lottery,https://ai.botpay.network,https://ai.botpay.network,10000 atomic units token,,solana:5eykt4UsFv8P8NJdTREpY1vzqKqZKvdp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,d8X2MdS7QMiMFVWzYMVTeKhm1BVx75GoHskf9ws74nM,Pay $0.01 USDC on Solana to get a 4-digit lottery number,Long-tail utility tools,Long-tail utilities,long tail,PROBE,accept_unverified|non_usdc_or_unknown_price,0,0.0,58,listed,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/7cdf86e2-f468-49e5-aa73-e7780940336c,https://www.x402scan.com/server/7cdf86e2-f468-49e5-aa73-e7780940336c
r_e786cd48e1a5,lottery,https://ai.x402.botpay.network/lottery,https://ai.x402.botpay.network,https://ai.x402.botpay.network,10000 atomic units token,,solana:5eykt4UsFv8P8NJdTREpY1vzqKqZKvdp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,d8X2MdS7QMiMFVWzYMVTeKhm1BVx75GoHskf9ws74nM,Pay $0.01 USDC on Solana to get a 4-digit lottery number,Long-tail utility tools,Long-tail utilities,long tail,PROBE,accept_unverified|non_usdc_or_unknown_price,0,0.0,58,listed,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/25d06e49-3cfa-4c7c-82fe-fd4f531935b5,https://www.x402scan.com/server/25d06e49-3cfa-4c7c-82fe-fd4f531935b5
r_f5247e2e9dc9,lottery,https://x402-solana-lottery.alexwlex143.workers.dev/lottery,https://x402-solana-lottery.alexwlex143.workers.dev,https://x402-solana-lottery.alexwlex143.workers.dev,10000 atomic units token,,solana:5eykt4UsFv8P8NJdTREpY1vzqKqZKvdp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,d8X2MdS7QMiMFVWzYMVTeKhm1BVx75GoHskf9ws74nM,Pay $0.01 USDC on Solana to get a 4-digit lottery number,Onchain and finance,Onchain market data and wallets,long tail,PROBE,accept_unverified|non_usdc_or_unknown_price,0,0.0,58,listed,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/3d527837-c269-4a97-a649-ff45271c4789,https://www.x402scan.com/server/3d527837-c269-4a97-a649-ff45271c4789
r_0c285552cc38,lottery,https://x402solana.botpay.network/lottery,BotPay x402 Solana,https://x402solana.botpay.network,10000 atomic units token,,solana:5eykt4UsFv8P8NJdTREpY1vzqKqZKvdp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,d8X2MdS7QMiMFVWzYMVTeKhm1BVx75GoHskf9ws74nM,Lottery (returns a 6-digit code),Long-tail utility tools,Long-tail utilities,long tail,PROBE,accept_unverified|non_usdc_or_unknown_price,0,0.0,58,listed,Lottery / lucky number,6,weird_shakespeare_niche,8,State lottery websites,Numerology; Astrology / horoscope,Pay $0.01–$5 to draw a lucky number or raffle envelope — fully onchain entertainment,no,https://www.x402scan.com/server/7d7e78ee-edf0-4d6c-8481-acf5d563a37c,https://www.x402scan.com/server/7d7e78ee-edf0-4d6c-8481-acf5d563a37c
r_59be9c3a11fa,221,https://services.eruditepay.com/relic-drop/nft/221,https://services.eruditepay.com,https://services.eruditepay.com,3 USDC,3.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6961b88476a9b89C4ed97A4aF4D190754d5e70A1,Mint Poker Chip #221 â Common Cursed Treasures NFT on Base Mainnet.,Onchain and finance,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,56,metadata_complete,Poker / gambling tool,6,weird_shakespeare_niche,8,PokerStove / PokerCruncher app fees,LLM inference; Sports / odds,Per-call poker math — used to require desktop software with seat licensing,no,https://www.x402scan.com/server/65cf8c3f-d7fd-41fc-bb6e-b9a1c8e6b659,https://www.x402scan.com/server/65cf8c3f-d7fd-41fc-bb6e-b9a1c8e6b659
r_65ee66c8d3e2,222,https://services.eruditepay.com/relic-drop/nft/222,https://services.eruditepay.com,https://services.eruditepay.com,3 USDC,3.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6961b88476a9b89C4ed97A4aF4D190754d5e70A1,Mint Poker Chip #222 â Common Cursed Treasures NFT on Base Mainnet.,Onchain and finance,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,56,metadata_complete,Poker / gambling tool,6,weird_shakespeare_niche,8,PokerStove / PokerCruncher app fees,LLM inference; Sports / odds,Per-call poker math — used to require desktop software with seat licensing,no,https://www.x402scan.com/server/65cf8c3f-d7fd-41fc-bb6e-b9a1c8e6b659,https://www.x402scan.com/server/65cf8c3f-d7fd-41fc-bb6e-b9a1c8e6b659
r_8985cb9a7c4f,223,https://services.eruditepay.com/relic-drop/nft/223,https://services.eruditepay.com,https://services.eruditepay.com,3 USDC,3.0,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x6961b88476a9b89C4ed97A4aF4D190754d5e70A1,Mint Poker Chip #223 â Common Cursed Treasures NFT on Base Mainnet.,Onchain and finance,Route farms and catalog inflation,route farm,PROBE,accept_unverified|large_route_farm,0,0.0,56,metadata_complete,Poker / gambling tool,6,weird_shakespeare_niche,8,PokerStove / PokerCruncher app fees,LLM inference; Sports / odds,Per-call poker math — used to require desktop software with seat licensing,no,https://www.x402scan.com/server/65cf8c3f-d7fd-41fc-bb6e-b9a1c8e6b659,https://www.x402scan.com/server/65cf8c3f-d7fd-41fc-bb6e-b9a1c8e6b659
r_713eb0d07e33,resolve_dns_records,https://api.mcpkeeper.com/mcp/dns-lookup/__tool__/resolve_dns_records,MCP Keeper — Monetize Your MCP Tools,https://api.mcpkeeper.com,0.005 USDC,0.005,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xFBEC2286A808E114effF18B7EB09B96549245e7C,"Use this tool when the user needs the current DNS state of a public domain or subdomain for troubleshooting, deliverability checks, migrations, or domain setup verification. Returns structured A, AAAA, MX, TXT, NS, SOA, and CNAME records. Do not use it for WHOIS, registrar ownership, SSL certificates, or webpage content.",Agent runtime primitives,Long-tail utilities,focused provider,PAY,,0,0.0,93,metadata_complete,Domain / WHOIS intel,1,enterprise_saas_replacement,7,SecurityTrails / WhoisXMLAPI plans,Contact enrichment; SEO / GEO audit; Wallet forensics,Pay-per-lookup WHOIS/DNS/SSL — composable into investigative agents,no,https://www.x402scan.com/server/ca600e11-80af-47ef-96d5-30635a74f5ba,https://www.x402scan.com/server/ca600e11-80af-47ef-96d5-30635a74f5ba
r_08e9d7d33071,company-by-domain,https://jp-data-enrich.kasanegi123.workers.dev/api/enrich/company-by-domain,JP Data Enrich API — Japan corporate enrichment for AI agents,https://jp-data-enrich.kasanegi123.workers.dev,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x57aF85eFCAec627eF91709C394f627586dbEBe7a,"Reverse-lookup a domain to a Japanese corporation via gBizINFO company_url matching, then hostname brand-alias fallback for recognized brands. Returns match_type (exact/fuzzy/brand_alias/not_found), match_reliability, houjin number, company name, and address when matched. No WHOIS lookup (JPRS ToS compliance); not_found still billed at $0.01. Pay-per-call via x402, no auth.",Data enrichment,Long-tail utilities,focused provider,PAY,accept_unverified,0,0.0,81,metadata_complete,Domain / WHOIS intel,1,enterprise_saas_replacement,7,SecurityTrails / WhoisXMLAPI plans,Contact enrichment; SEO / GEO audit; Wallet forensics,Pay-per-lookup WHOIS/DNS/SSL — composable into investigative agents,no,https://www.x402scan.com/server/1c24ee7b-346d-476d-b71f-77193aa1453f,https://www.x402scan.com/server/1c24ee7b-346d-476d-b71f-77193aa1453f
r_fe9936e1d5f6,dns,https://domain.hugen.tokyo/domain/dns,https://domain.hugen.tokyo,https://domain.hugen.tokyo,0.01 USDC,0.01,eip155:8453,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x29322Ea7EcB34aA6164cb2ddeB9CE650902E4f60,"DNS lookup across 3 independent resolvers in parallel â A, AAAA, MX, TXT, NS, CNAME, SOA records. SPF mechanism parsing, DMARC policy extraction, resolver inconsistency detection (DNS hijacking/BGP leak signal). One call replaces 3 separate resolver queries + result comparison. Accepts USDC payments on Base and Solana","Search, crawl, scrape",External action channels,focused provider,BLOCK,accept_unverified|external_action_or_abuse_risk,0,0.0,81,metadata_complete,Domain / WHOIS intel,1,enterprise_saas_replacement,7,SecurityTrails / WhoisXMLAPI plans,Contact enrichment; SEO / GEO audit; Wallet forensics,Pay-per-lookup WHOIS/DNS/SSL — composable into investigative agents,no,https://www.x402scan.com/server/9565e7de-5ecc-4082-8bea-c47f2f22ec1f,https://www.x402scan.com/server/9565e7de-5ecc-4082-8bea-c47f2f22ec1f
